study_hours_per_day,attendance_pct,prev_score,sleep_hours,tutoring_sessions,parental_support,internet_access,extracurricular,final_score,gender_male,school_type_public,study_efficiency,score_improvement,performance_tier_excellent,performance_tier_good,performance_tier_low
-1.2471957506469926,-1.6598442835378266,1.4575396356448291,1.0050015451324081,1.1983767512667285,-1.1795978537336163,0,0,79.27,False,False,-1.3316010993578327,-1.9109636161406514,True,False,False
-1.0386454201655155,-0.37156977100389776,-1.4056940012104606,-0.8782869393250092,1.5169191782951688,-1.1795978537336163,0,1,66.76,True,True,-0.988033287835337,0.6273832202834076,False,False,True
-1.664296411609947,1.338426891372977,-1.3798214081063465,1.475823666246763,0.5612918972098476,1.265017008659154,0,1,72.46,False,True,-1.4146518426011838,0.8676053183677035,False,False,True
0.9078243309949379,0.5643067807023647,-1.3539488150022325,0.06335730290369943,-1.3499626649607948,1.265017008659154,0,1,93.61,False,True,1.1476821410436882,1.8355590665308952,False,False,True
0.4907236700319835,-0.9377173146286736,0.38813912067478074,0.946148779993114,-1.6685050919892352,1.265017008659154,0,1,87.0,True,True,-0.046500124960711466,-0.3787234493402312,False,True,False
0.6297572236863017,1.1940014975911466,-1.3280762218981184,1.2992653708288797,-1.6685050919892352,-1.1795978537336163,1,1,80.07,True,True,1.209751643888719,1.1695315239991422,False,False,True
0.8730659425813585,-0.5564342750446407,1.190189506902317,1.8289402570825286,0.5612918972098476,-1.1795978537336163,1,0,100.0,False,True,0.44262504182513146,-0.6424967335112226,True,False,False
0.004106232241870364,1.1940014975911466,0.8495336976981482,-0.937139704464304,1.1983767512667285,-1.1795978537336163,0,1,91.13,False,True,0.49245548777114223,-0.6881860345194122,True,False,False
0.17789817430976798,-0.7297447475828375,1.078074936784489,-0.7017286439071264,0.24274947018140722,0.04270957746276883,1,1,99.9,False,True,-0.16714225725105356,-0.5247408030777443,True,False,False
0.004106232241870364,0.28123300888997727,0.0647317068733553,-0.0543482273748893,-1.0314202379323543,0.04270957746276883,1,0,77.8,False,False,0.11960136152599121,-0.45879748203499643,False,True,False
-1.3167125274741516,-0.3889008182577173,1.6860808747311697,-0.7605814090464211,0.879834324238288,1.265017008659154,0,0,100.0,True,True,-1.2140187312922457,-1.1841740135052228,True,False,False
0.004106232241870364,-0.8106229681006625,-1.599738449491316,0.357621128600171,-1.6685050919892352,1.265017008659154,0,1,66.25,True,True,-0.32668710611328106,0.8153216852552391,False,False,True
-0.13492732141244787,1.309541812616611,-0.36647817819521233,1.8289402570825286,1.1983767512667285,-1.1795978537336163,1,1,100.0,False,False,0.3766215564054155,1.0578989019482044,False,False,False
0.17789817430976798,-1.1110277871668703,-0.6338283069377244,1.7700874919432346,1.1983767512667285,1.265017008659154,0,1,92.33,True,False,-0.33717772631244125,0.9886584148533192,False,False,False
0.8383075541677788,-1.46920276374581,1.5222211184051142,0.18106283318228814,0.5612918972098476,-1.1795978537336163,0,0,100.0,True,False,-0.12255712140462288,-1.0051849992463358,True,False,False
0.386448504791245,-0.5795423380497335,0.23721566090078208,0.5341794240180537,1.1983767512667285,-1.1795978537336163,0,0,98.78,False,True,0.05840607703089016,0.3410007974691884,False,True,False
0.004106232241870364,0.7260632217380149,1.030641849426947,1.3581181359681738,0.24274947018140722,0.04270957746276883,0,1,100.0,True,True,0.3010016691364692,-0.4682179564696747,True,False,False
0.14313978589618828,1.0322450565554964,-1.1642164655720626,1.593529196525351,-0.07579295684703317,-1.1795978537336163,0,0,92.56,True,True,0.5807515411140737,1.5788511381859127,False,False,True
-0.6910615360297203,1.6966018679519173,1.6257114908215702,-0.995992469603598,-0.712877810903914,0.04270957746276883,0,1,90.15,True,True,-0.17544733157538875,-1.5821890583703797,True,False,False
-1.594779634782788,-0.7355217633341107,-0.0301344678417297,0.18106283318228814,1.5169191782951688,0.04270957746276883,0,1,78.38,True,True,-1.4583627600976847,-0.3278528873929685,False,False,False
0.004106232241870364,-0.34846170799880455,-0.04738286324447235,1.2404126056895854,0.5612918972098476,-1.1795978537336163,1,0,92.83,True,True,-0.137855942528398,0.3716173393818927,False,False,False
-1.003887031751936,-1.2901152754563399,1.5998388977174562,-0.6428758787678324,-1.0314202379323543,0.04270957746276883,0,1,73.38,True,True,-1.1335906430986844,-2.3438344164141176,True,False,False
-0.3434776518939249,0.2292398671285179,-0.43547175980618325,-0.17205375765347802,1.5169191782951688,0.04270957746276883,1,0,91.52,True,True,-0.22746332339622452,0.7338345813952722,False,False,False
1.116374661476415,1.6966018679519173,-0.3794144747472696,1.7700874919432346,-1.6685050919892352,1.265017008659154,1,0,100.0,True,True,2.0948977231928585,1.072029613600222,False,False,False
-0.9343702549247769,0.6682930642252827,0.26740035285558195,1.7700874919432346,0.24274947018140722,-1.1795978537336163,1,0,84.1,False,True,-0.6912361580340971,-0.38343368655757026,False,True,False
-1.490504469542049,0.2985640561437968,-1.3108278264953757,1.475823666246763,-1.0314202379323543,-1.1795978537336163,1,1,63.89,False,False,-1.296195256185667,0.38857419336431354,False,False,True
-0.7605783128568793,-0.4062318655115368,-0.6424525046390956,1.1227070754109973,0.5612918972098476,0.04270957746276883,0,1,75.28,False,False,-0.7721013554026235,0.1949834437316752,False,False,False
-0.7258199244432998,1.407751080388256,-1.0822865874090348,-0.7605814090464211,-0.39433538387547357,-1.1795978537336163,0,0,81.07,False,True,-0.2912812629411155,0.9481503747842027,False,False,True
0.4907236700319835,-0.042279873181323806,-1.3927577046584032,-0.5840231136285378,-0.39433538387547357,1.265017008659154,0,1,85.78,True,True,0.4142129454524062,1.5091396273692932,False,False,True
0.14313978589618828,-1.2958922912076132,1.237622594259859,0.23991559832158224,0.5612918972098476,-1.1795978537336163,1,1,92.52,False,True,-0.440772600779148,-1.0466350867589203,True,False,False
0.8730659425813585,-0.4986641175319084,0.28033664940763886,0.2987683634608769,0.879834324238288,0.04270957746276883,1,1,100.0,False,True,0.47715666664736694,0.35136331934733445,False,True,False
0.4907236700319835,-1.5327499370098154,-0.5130895391185253,0.06335730290369943,-0.39433538387547357,1.265017008659154,1,1,90.55,True,False,-0.3524765474362166,0.772929550299187,False,False,False
-0.3434776518939249,-1.0648116611566842,-0.34060558509109823,0.5341794240180537,1.5169191782951688,-1.1795978537336163,0,1,78.16,True,True,-0.6584529699117216,0.0009216703773030279,False,False,False
0.9773411078220967,-1.700283393796739,-0.2629878057787562,-0.28975928793206623,-0.07579295684703317,-1.1795978537336163,0,1,87.99,False,True,-0.18724927929944382,0.37915371892963545,False,False,False
-1.142920585406254,-0.1924822827144273,0.43557220803232355,0.946148779993114,-1.3499626649607948,1.265017008659154,1,1,79.61,False,True,-1.043546153055893,-0.7786225890923235,False,True,False
-1.6295380231963674,0.4372124341743536,1.4446033390927715,-0.5251703484892436,-1.6685050919892352,0.04270957746276883,1,0,76.6,True,True,-1.421208480225659,-2.0225962381915887,True,False,False
-1.3862293043013107,-0.00472927079804752,1.4661638333462,-0.5251703484892436,-1.0314202379323543,-1.1795978537336163,1,0,73.52,True,True,-1.2293175524160211,-2.1912227305723295,True,False,False
0.6992740005134609,-0.3080225977398918,-0.40097496900069796,-1.2314035301607755,0.5612918972098476,-1.1795978537336163,0,0,90.98,True,True,0.44874457027464165,0.6707174026829277,False,False,False
-0.16968570982602726,1.5637305056726325,-0.6165799115349818,-1.0548452347428927,-0.07579295684703317,1.265017008659154,0,1,92.59,True,False,0.4299488757511463,0.9820640827490444,False,False,False
0.004106232241870364,0.8416035367634793,-0.1939942241677853,1.2992653708288797,-0.712877810903914,1.265017008659154,0,1,77.97,False,True,0.3482094600326898,-0.16817584572517186,False,False,False
-0.030652156171709348,0.11369955210305341,0.20703096894598283,-0.11320099251418339,-0.07579295684703317,0.04270957746276883,1,1,88.1,False,True,0.019066251284039572,-0.12908087682125713,False,True,False
-1.2124373622334133,-0.775960873593023,-0.1594974333623,-0.8782869393250092,1.1983767512667285,0.04270957746276883,0,0,82.49,True,True,-1.1860437440944853,0.007044978759843854,False,False,False
0.594998835272722,1.34420390712425,0.521814185046037,1.0050015451324081,0.24274947018140722,1.265017008659154,1,0,100.0,False,True,1.2508399063354299,0.08759003517634308,False,True,False
-0.23920248665318636,-0.9492713461312198,0.16390998043912605,0.23991559832158224,-1.6685050919892352,-1.1795978537336163,0,0,72.03,False,True,-0.5487385669955047,-0.8389136254742645,False,True,False
-0.4477528171346637,-0.00472927079804752,-0.6424525046390956,-1.6433728861358357,-1.6685050919892352,-1.1795978537336163,0,1,54.29,False,True,-0.39793590163257736,-0.7936953481878087,False,False,False
-0.6910615360297203,1.3846430173831628,-0.556210527625382,-0.5840231136285378,-0.07579295684703317,1.265017008659154,0,0,97.23,True,False,-0.25587541976894995,1.1346757685908324,False,False,False
0.386448504791245,0.07326044184414068,-0.4440959575075547,-1.0548452347428927,-0.39433538387547357,-1.1795978537336163,1,0,79.87,False,True,0.3796813206301704,0.19451242000994137,False,False,False
-0.5172695939618227,0.8069414422558403,-1.422942396613203,0.5930321891573483,1.1983767512667285,1.265017008659154,1,1,84.03,False,True,-0.21959535824685447,1.4596821365872326,False,False,True
-1.4209876927148903,0.28123300888997727,-1.1771527621241198,-0.7017286439071264,0.24274947018140722,0.04270957746276883,1,0,60.27,False,True,-1.231940207465811,0.07204625235912385,False,False,True
-1.3167125274741516,0.5007596074383596,0.7417312264310064,-1.4668145907179524,0.879834324238288,1.265017008659154,1,1,89.65,True,True,-1.106489874250854,-0.6401416149025531,False,True,False
1.4639585456122102,-0.7239677318315642,-0.40959916670206914,-1.5256673558572469,0.24274947018140722,-1.1795978537336163,0,1,83.62,True,True,0.7735166872736418,0.33346441792144593,False,False,False
0.004106232241870364,-0.926163283126127,-1.008980906947378,0.357621128600171,-0.712877810903914,1.265017008659154,0,0,90.87,False,False,-0.3738948970095019,1.3296795893886726,False,False,True
0.594998835272722,-0.6488665270650124,0.18978257354323988,-1.6433728861358357,0.5612918972098476,-1.1795978537336163,1,0,80.2,True,True,0.17992242767116218,-0.48234866812169214,False,True,False
-0.8300950896840383,-1.2265681021923347,0.8538457965488343,1.2992653708288797,0.24274947018140722,-1.1795978537336163,0,0,81.42,False,True,-1.0138227291582724,-1.1502603055403813,True,False,False
1.4987169340257895,1.2691027023576982,-0.8623695460240652,-1.1725507650214808,0.5612918972098476,1.265017008659154,0,0,100.0,True,False,2.261436318854526,1.5995761819422047,False,False,False
0.8730659425813585,-0.7817378893442963,1.0996354310379175,0.41647389373946503,-1.0314202379323543,0.04270957746276883,1,0,93.49,False,True,0.30799541593590934,-0.8502181947958783,True,False,False
0.6645156120998812,0.18302374111833228,1.4489154379434577,-0.11320099251418339,0.5612918972098476,1.265017008659154,1,0,100.0,True,True,0.6913401623802206,-0.9251109665515705,True,False,False
-0.20444409823960696,0.9802519147940371,0.3105213413624387,-0.11320099251418339,-0.712877810903914,-1.1795978537336163,0,0,77.74,True,True,0.17555133592151217,-0.7301071457537305,False,True,False
-0.7953367012704587,0.9513668360376709,0.5563109758515224,-1.4668145907179524,0.879834324238288,-1.1795978537336163,1,1,97.13,True,False,-0.48142375405089366,-0.08527567070000319,False,True,False
-1.3862293043013107,-0.00472927079804752,-1.5695537575365164,1.1227070754109973,0.879834324238288,0.04270957746276883,1,0,64.63,True,True,-1.2293175524160211,0.7060441818129712,False,False,True
1.2901666035443125,-0.11160406219660267,1.5092848218530568,1.475823666246763,0.24274947018140722,1.265017008659154,1,1,100.0,True,False,1.068565380375022,-0.9910542875943186,True,False,False
0.004106232241870364,1.6850478364493706,-0.3966628701500122,-1.6433728861358357,1.5169191782951688,0.04270957746276883,1,1,100.0,True,False,0.6930885990800808,1.0908705624695785,False,False,False
-1.0386454201655155,0.5758608122049114,1.4359791413914007,-1.0548452347428927,-0.07579295684703317,1.265017008659154,0,0,87.2,True,False,-0.8158122728991242,-1.5138906187189625,True,False,False
-0.6910615360297203,1.0611301353118625,0.24583985860215354,1.475823666246763,-1.6685050919892352,1.265017008659154,0,1,81.25,False,False,-0.3389261630123013,-0.49412426116503994,False,True,False
0.21265656272334738,1.3673119701293432,-1.733413513862572,0.23991559832158224,0.24274947018140722,1.265017008659154,1,0,99.48,False,False,0.8102338579707026,2.526550866314546,False,False,True
-1.1081621969926745,0.9686978832914904,-1.6169868448940585,-1.1725507650214808,0.879834324238288,0.04270957746276883,0,1,69.19,False,False,-0.8206204738237393,0.9726436083143664,False,False,True
1.116374661476415,-1.1225818186694165,0.5951198655076937,-0.995992469603598,-1.3499626649607948,1.265017008659154,0,0,95.57,True,False,0.26078762503968833,-0.20114750624654573,False,True,False
0.8035491657541993,0.18302374111833228,0.18978257354323988,0.6518849542966425,-1.3499626649607948,0.04270957746276883,1,1,100.0,False,False,0.8202873689948976,0.4502783009114563,False,True,False
0.6645156120998812,-1.4114326062330778,-1.6601078334009154,0.8284432497145259,-0.712877810903914,1.265017008659154,0,1,74.08,False,False,-0.1894348251742688,1.2500765804156408,False,False,True
-0.2739608750667661,0.5007596074383596,0.815036906892663,0.41647389373946503,1.1983767512667285,0.04270957746276883,1,1,100.0,True,False,-0.06791847453399698,-0.23270609560271802,False,True,False
0.386448504791245,1.546399458418813,1.190189506902317,1.6523819616646453,-0.07579295684703317,0.04270957746276883,0,0,100.0,False,True,1.1039712235471872,-0.6424967335112226,True,False,False
0.21265656272334738,0.015490284331408437,-0.03875866554310087,0.06335730290369943,1.5169191782951688,0.04270957746276883,0,1,100.0,False,True,0.19653257631983256,0.6999208734304302,False,False,False
0.4559652816184041,-0.26180647172970617,-0.14224903795955735,-0.6428758787678324,1.1983767512667285,0.04270957746276883,1,1,97.94,True,True,0.27258957276374357,0.7159356799693835,False,False,False
-1.4209876927148903,-1.6367362205327334,-1.733413513862572,0.004504537764405322,0.24274947018140722,1.265017008659154,1,1,57.18,True,False,-1.420334261875729,0.534120523380093,False,False,True
-0.3087192634803455,1.5637305056726325,0.9616482678159762,-0.40746481821065494,0.5612918972098476,1.265017008659154,0,1,93.66,True,True,0.2594762975147936,-0.6914832005715495,True,False,False
-1.5600212463692082,-1.4056555904818044,-0.6079557138336104,-0.937139704464304,-0.712877810903914,0.04270957746276883,0,0,47.43,True,False,-1.478469782146075,-1.1544995190359864,False,False,False
-0.06541054458528875,-1.6194051732789139,1.280743582766716,-1.5256673558572469,-1.6685050919892352,-1.1795978537336163,0,0,78.06,False,False,-0.6942959222588522,-1.7748377605595502,True,False,False
-0.6215447592025611,-0.9088322358723074,-0.46565645176098314,-0.46631758334994955,-0.39433538387547357,0.04270957746276883,0,1,70.01,False,False,-0.7978907967255588,-0.24636578353300145,False,False,False
-1.2124373622334133,-1.5385269527610888,0.19840677124461134,0.8284432497145259,0.24274947018140722,-1.1795978537336163,1,1,70.67,False,True,-1.295758147010702,-0.9406547493687898,False,True,False
-1.3514709158877312,-0.18670526696315443,-0.8192485575172084,-1.6433728861358357,-1.0314202379323543,-1.1795978537336163,0,1,59.54,True,False,-1.2192640413918259,-0.35328816836659976,False,False,False
0.2474149511369268,0.02704431583395505,-1.1987132563775482,-0.17205375765347802,-1.0314202379323543,-1.1795978537336163,0,1,67.28,True,False,0.23281263784192824,0.4257850673812926,False,False,True
-1.142920585406254,-0.6777516058213785,0.9228393781598049,0.5930321891573483,-1.6685050919892352,0.04270957746276883,0,1,71.09,False,False,-1.120477367849734,-1.71219160556894,True,False,False
1.3596833803714719,-1.5847430787712744,-0.03875866554310087,0.4753266588787597,0.879834324238288,1.265017008659154,0,1,100.0,True,False,0.09162637432823073,0.6999208734304302,False,False,False
0.21265656272334738,-1.3767705117254383,0.09922849767884061,1.0638543102717022,1.1983767512667285,0.04270957746276883,1,0,93.25,False,True,-0.4355272906795679,0.23125227030518666,False,True,False
-0.5520279823754022,-0.4293399285166296,1.5782784034640278,1.1815598405502914,1.1983767512667285,0.04270957746276883,0,0,100.0,False,True,-0.6121193973654308,-1.0664180830717445,True,False,False
0.2474149511369268,-1.5558580000149083,1.5739663046133419,0.8284432497145259,-0.39433538387547357,-1.1795978537336163,1,0,100.0,True,True,-0.4975967935245989,-1.0617078458544056,True,False,False
-1.6295380231963674,0.6567390327227368,1.203125803454374,-0.0543482273748893,0.24274947018140722,1.265017008659154,0,1,86.43,False,False,-1.409843641676569,-1.2958066355561604,True,False,False
1.4639585456122102,-1.0474806139028647,-1.103847081662463,0.004504537764405322,1.5169191782951688,-1.1795978537336163,0,1,100.0,True,True,0.5383519511424681,1.8633494661131962,False,False,True
-0.10016893299886846,-0.7181907160802908,0.2975850448103818,-0.0543482273748893,0.24274947018140722,1.265017008659154,1,1,88.18,True,False,-0.36515271351020173,-0.22422766861150759,False,True,False
0.8730659425813585,-0.40045484976026346,1.280743582766716,-0.8194341741857152,-0.712877810903914,1.265017008659154,0,0,100.0,True,False,0.535729296092678,-0.7414117150753444,True,False,False
-1.4209876927148903,-0.3195766292424384,-0.4570322540596116,-1.5256673558572469,-0.712877810903914,1.265017008659154,0,1,61.51,True,True,-1.2909499460860872,-0.6561564214415061,False,False,False
-0.10016893299886846,-1.7580535513094713,-1.4013819023597747,-0.937139704464304,0.5612918972098476,-1.1795978537336163,0,1,57.35,True,True,-0.7664189361280784,0.17943966091445612,False,False,True
-0.06541054458528875,-1.3767705117254383,1.0478902448296898,-0.11320099251418339,-0.39433538387547357,-1.1795978537336163,0,1,83.62,False,True,-0.5990061221164806,-1.2585957615391812,True,False,False
1.3944417687850514,1.2286635920987856,-0.0905038517513291,-0.2309065227927721,1.1983767512667285,-1.1795978537336163,1,0,100.0,False,False,2.1115078718415288,0.7564437200384999,False,False,False
0.17789817430976798,-1.7580535513094713,0.19840677124461134,-1.0548452347428927,1.1983767512667285,1.265017008659154,1,0,97.62,True,True,-0.626106890964311,0.3287541807041067,False,True,False
-0.13492732141244787,-0.0018407629224110721,1.638647787373627,-0.0543482273748893,-1.6685050919892352,-1.1795978537336163,0,0,96.36,False,True,-0.11949735717986779,-1.303814038825637,True,False,False
-0.8300950896840383,-0.06538793618641621,0.345018132167924,1.593529196525351,0.5612918972098476,1.265017008659154,1,1,98.56,False,False,-0.7502458966543731,0.21288234515756402,False,True,False
-0.6215447592025611,-0.6084274168060996,-0.28454830003218456,-0.995992469603598,-0.39433538387547357,-1.1795978537336163,1,1,58.9,True,True,-0.7161513810071025,-0.9675031015076229,False,False,False
0.004106232241870364,-0.26758348748097904,-0.47428064946235426,1.593529196525351,-0.07579295684703317,-1.1795978537336163,1,1,83.91,True,False,-0.10463564523105742,0.4177776641118164,False,False,False
0.004106232241870364,0.9398128045351243,-0.31042089313629867,-1.6433728861358357,-1.0314202379323543,-1.1795978537336163,0,0,77.61,True,True,0.38842350412947074,-0.05795629483943614,False,False,False
